Track ID,Track Name,Song Popularity,Album,Song Release Date,Duration (ms),Artists,Explicit,Song Rank,Artist ID,Genres,Followers,Popularity,Lyrics,Total Artists On Song,Lyrics Word Count,Sentiment (VADER),Genre_,Genre_afro r&b,Genre_afrobeats,Genre_afrofuturism,Genre_afropop,Genre_alabama indie,Genre_album rock,Genre_alt z,Genre_alte,Genre_alternative hip hop,Genre_alternative r&b,Genre_alternative rock,Genre_amapiano,Genre_ambient folk,Genre_anime,Genre_art pop,Genre_asheville indie,Genre_atl hip hop,Genre_azonto,Genre_bedroom pop,Genre_blues rock,Genre_british folk,Genre_bubblegrunge,Genre_bubblegum bass,Genre_canadian hip hop,Genre_canadian pop,Genre_candy pop,Genre_chamber pop,Genre_classic oklahoma country,Genre_classic rock,Genre_classic texas country,Genre_colombian pop,Genre_conscious hip hop,Genre_contemporary country,Genre_corrido,Genre_country,Genre_country dawn,Genre_country road,Genre_countrygaze,Genre_crank wave,Genre_dance pop,Genre_deconstructed club,Genre_deep new americana,Genre_desi hip hop,Genre_dfw rap,Genre_digital hardcore,Genre_electric blues,Genre_electronica,Genre_escape room,Genre_experimental hip hop,Genre_experimental pop,Genre_freak folk,Genre_garage rock,Genre_gen z singer-songwriter,Genre_glitch,Genre_glitch hop,Genre_hard rock,Genre_heartland rock,Genre_hip hop,Genre_houston rap,Genre_hyperpop,Genre_indian underground rap,Genre_indie pop,Genre_indie rock,Genre_indietronica,Genre_instrumental hip hop,Genre_intelligent dance music,Genre_irish hip hop,Genre_irish indie rock,Genre_irish post-punk,Genre_irish singer-songwriter,Genre_jam band,Genre_jazztronica,Genre_jersey club,Genre_k-pop,Genre_k-pop boy group,Genre_k-pop girl group,Genre_la pop,Genre_latin pop,Genre_malayalam hip hop,Genre_melodic rap,Genre_metropopolis,Genre_modern alternative pop,Genre_modern blues rock,Genre_modern country pop,Genre_modern indie pop,Genre_modern rock,Genre_musica mexicana,Genre_nigerian hip hop,Genre_nigerian pop,Genre_no wave,Genre_noise rock,Genre_pop,Genre_pop rap,Genre_pov: indie,Genre_power pop,Genre_proto-hyperpop,Genre_psychedelic hip hop,Genre_punk blues,Genre_r&b,Genre_rap,Genre_red dirt,Genre_reggaeton,Genre_reggaeton chileno,Genre_reggaeton colombiano,Genre_rock,Genre_roots americana,Genre_sacramento indie,Genre_sad sierreno,Genre_sierreno,Genre_singer-songwriter pop,Genre_slacker rock,Genre_small room,Genre_social media pop,Genre_southern hip hop,Genre_southern rock,Genre_tape club,Genre_transpop,Genre_trap,Genre_trap latino,Genre_trap queen,Genre_twee pop,Genre_uk alternative pop,Genre_uk contemporary r&b,Genre_uk pop,Genre_urbano latino,Genre_viral rap,Genre_west coast rap,Genre_wonky
6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,86.0,Diet Pepsi,2024-08-09,169697.0,Addison Rae,False,22,4gvjmrtzydbMpyJaXUtwvP,social media pop,535846,75," My boy's a winner, he loves the game My lips reflect off his cross   gold chain I like the way he's telling me My ass looks good in these ripped blue jeans My cheeks are red like cherries in the spring Body's a work of art you'd die to see  Untouched, XO Young lust , let's— (Ah)  When we drive in your car, I'm your baby  (So sweet) Losing all my innocence in the backseat Say you love, say you love, say you love me  (Love me) Losing all my innocence in the backsеat When we drive in your car, I'm your baby (So sweet) Losing all my innocеnce in the backseat Say you love, say you love, say you love me  (Love me) Losing all my innocence in the backseat  Break all the rules 'til we get caught Fog up the windows in the parking lot Summer love (Ah, ah), sexy Sitting on his lap, sippin' Diet Pepsi I write my name with lipstick on your chest I leave a mark so you know I'm the best",1.0,178,"{'neg': 0.078, 'neu': 0.616, 'pos': 0.306, 'compound': 0.9957}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46cW6zufU9Woo11TLs2i6X,Angel Of My Dreams,68.0,Angel Of My Dreams,2024-07-19,197639.0,JADE,False,23,24b0qNYNgeOfpP5rbljIB3,,170123,60," I wonder if one day that you'll say that you care Hey, Mike, let's do somethin' crazy If you say you love me madly Refrain Angel of my dreams I will always love you and hate you, it's not fair It's so bittersweet I will always want you and need you, you don't care You don't Interlude Care You don't care You don't—  Care that I'm mad, care that I'm sad It's so bad, it's funny Care if I cry, care if I die You only care about money ( Money ) Sellin' my soul to a psycho They say I'm so lucky Better act like you're lucky, honey",1.0,109,"{'neg': 0.243, 'neu': 0.492, 'pos': 0.265, 'compound': 0.6906}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4hJ5jWbqstdYt555NhdtNk,She's Leaving You,55.0,Manning Fireworks,2024-09-06,278226.0,MJ Lenderman,False,24,4tK6Z8fK7Sc9133byjPGIT,"asheville indie, countrygaze, slacker rock",73152,58," You can put your clothes back on She's leaving you No time to apologize for the things you do Go rent a Ferrari And sing the blues Believe that Clapton was the second coming  It falls apart We all got work to do It gets dark We all got work to do She's leaving you She's leaving you  You said ""Vegas is beautiful at night"" And it's not about the money You just like the lights Though you know what is implied When your room is free You're feeling lucky  It falls apart We all got work to do It gets dark We all got work to do She's leaving you She's leaving you",1.0,114,"{'neg': 0.018, 'neu': 0.859, 'pos': 0.124, 'compound': 0.9042}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79AHPJd8upvNxyK2qQcY8J,HISS,62.0,HISS,2024-01-26,192818.0,Megan Thee Stallion,True,25,181bsRPaVXVlUKXrxwZfHK,"houston rap, pop, rap, trap queen",10005064,83," I just wanna kick this shit off by sayin' fuck y'all I ain't gotta clear my name on a motherfuckin' thing Every time I get mentioned, one of y'all bitch-ass niggas get twenty-four hours of attention I'm finna get this shit off my chest and lay it to rest, let's go (And if the beat live) ( B-B-Bankroll Got It ) , ayy  I feel like Mariah Carey (Mariah Carey), got these niggas so obsessed (Damn) My pussy so famous, might get managed by Kris Jenner next (Mwah) He can't move on, can't let it go (Let it go), he hooked, nose full of that Tina Snow And since niggas need Megan help to make money, bitch, come be my ho (Ah) All of you bitches is weak, on the Bible (Weak, on the Bible), talkin' shit from where no one can find you I can never be judged by a bitch that was dancin', makin' R. Kelly go viral Ayy, I'm sexy as fuck, and I'm freaky (And I'm freaky), get whoever I want, eeny-meeny (Yeah) Why the fuck would I stay with a nigga that's weak in the sheets and don't know how to please me? Bodies on bodies on bodies on bodies Say he fucked Megan and now he the topic These niggas thinkin' they lowered the value All this free promo, I'm turnin' a profit Hate when a nigga be kissin' and tellin' (Tellin') Say he a player, but he in his feelings (What?) Bet I won't give up the pussy again Shit, should've gave it to his friend (Ayy) These hoes don't be mad at Megan, these hoes mad at Megan's Law I don't really know what the problem is, but I guarantee y'all don't want me to start Bitch, you a pussy (You a pussy), never finna check me (Yeah) Every chance you get, bet your weak ass won't address me (Ho) Bitches swear they G, but the G must stand for goofy (G must stand for goofy) When the fuck did all the gangster niggas turn to groupies? Everybody wanna kick it when you ain't a threat (Ain't a threat) These niggas don't like me 'cause they know I'm on they neck",1.0,369,"{'neg': 0.212, 'neu': 0.699, 'pos': 0.089, 'compound': -0.9936}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3Y1EvIgEVw51XtgNEgpz5c,Von dutch,74.0,BRAT,2024-06-07,164284.0,Charli xcx,True,26,25uiPmTg16RbhZWAqwLBy5,"art pop, candy pop, metropopolis, pop, uk pop",4579259,87,"Verse It's okay to just admit that you're jealous of me Yeah, I heard you talk about me, that's the word on the street You're obsessing, just confess it, put your hands up It's obvious I'm your number one  It's alright to just admit that I'm the fantasy You're obsessing, just confess it 'cause it's obvious I'm your number one, I'm your number one I'm your number one, yeah  I'm just living that life Von Dutch, cult classic, but I still pop I get money, you get mad because the bank's shut Yeah, I know your little secret, put your hands up It's so obvious I'm your number one, life Von Dutch, cult classic in your eardrums Why you lying?  You won't fuck unless he famous Do that littlе dance, without it, you'd be namelеss It's so obvious I'm your number one Post- I'm your number one, I'm your number one I'm your number one, yeah, it's so obvious I'm your number one, I'm your number one I'm your number one, yeah, it's so obvious",1.0,175,"{'neg': 0.072, 'neu': 0.741, 'pos': 0.187, 'compound': 0.8412}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),83.0,F-1 Trillion,2024-08-15,178205.0,Post Malone,True,27,246dkjvS1zLTtiykXe5h60,"dfw rap, melodic rap, pop, rap",46018956,90," Post Malone You got a lotta nerve, don't you, baby? I only hit the curb 'cause you made me You're tellin' all your friends that I'm crazy Like I'm the only one Why'd you throw them stones if you Had a wild hair of your own or two? Livin' in your big glass house with a view I thought you knew  Post Malone I had some help It ain't like I can make this kinda mess all by myself Don't act like you ain't help me pull that bottle off the shelf Been deep in every weekend if you couldn't tell They say, 'Teamwork makes the dream work' Hell, I had some help (Help) Post- Post Malone (Help)  Morgan Wallen You thought I'd take the blame for us a-crumbling Go 'round like you ain't guilty of somethin' Already lost the game that you been runnin' Guess it's catchin' up to you, huh You think that you're so innocent After all the shit you did I ain't an angel, you ain't heaven-sent Can't wash our hands of this  Morgan Wallen I had some help It ain't like I can make this kinda mess all by myself Don't act like you ain't help me pull that bottle off the shelf Been deep in every weekend if you couldn't tell They say, 'Teamwork makes the dream work' Hell, I had some help (Help) Post- Post Malone (Help) (Help) (Help) Bridge Morgan Wallen, Post Malone & Both It takes two to break a heart in two, ooh Baby, you blame me and, baby, I blame you Aw, if that ain't the truth (Oh)  Post Malone & Morgan Wallen I had some help It ain't like I can make this kinda mess all by myself Don't act like you ain't help me pull that bottle off the shelf Been deep in every weekend if you couldn't tell They say, 'Teamwork makes the dream work' Hell, I had some help (Help)  Post- Post Malone (Help) (Help) (Help)",2.0,331,"{'neg': 0.131, 'neu': 0.694, 'pos': 0.174, 'compound': 0.9558}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DH8NChecsgPxDjA4pqer,Tough,77.0,Tough,2024-07-03,188828.0,Quavo,False,28,0VRj0yCOv2FXJNP47XQnx5,"atl hip hop, melodic rap, rap, trap",7613313,81," Tough like the scuff on a pair of old leather boots Like the blue-collar, red-dirt attitude Like a .38 made out of brass Tough like the stuff in your grandpa's glass Life's gonna do what it does Sure as the good Lord's up above I'm cut like a diamond shinin' in the rough Tough Tough  Quavo,  &  Come on, take a ride with me Like the 808s beatin' in the trunk in Atlanta, it was tough It was kinda hard for me Crawlin' through the mud, I couldn't find love, then we came  up Look at what we are, baby Standin' through the storm, still shinin' like a diamond in the rough Still shinin', and that's hard If you ever lost someonе that you  love  Through the pain, gotta show 'em, givе 'em light Still family if you're wrong or you're right No matter, we together It's not somethin' that you wanna do, it's just somethin' you goin' through",2.0,159,"{'neg': 0.132, 'neu': 0.702, 'pos': 0.166, 'compound': 0.8873}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31TVho4kOuAeRmLYGIEuWn,TGIF,74.0,GLORIOUS,2024-10-11,164571.0,GloRilla,True,29,2qoQgPAilErOKCwE2Y8wOG,southern hip hop,1482038,83,"  On the gang, gang Huh, uh, uh, uh ( C haii's  har d ) Ayy  It's 7 p.m. Friday (Yup) It's ninety-five degrees (Woo) I ain't got no nigga and no nigga ain't got me  (Let's go) I'm 'bout to show my ass (Baow) These niggas love a freak (Uh) How the fuck is that your man (Huh?) If he right here with me? (The fuck? Ayy) Refrain Turnt up with my niggas (Ayy) Turnt up with my bitches (Ayy) Turnt up at my shows, yeah Cuzzo got that blicky (Ayy) Sixty thousand fans came to see me do my dance (Huh) Got a million and one haters, and they all can kiss my ass (Mwah)  Turnt up with my niggas (Ayy) Turnt up with my bitches (Ayy) Turnt up at my shows, yeah Cuzzo right here with me (Ayy, cuh) Off a fifth of Hen', yeah, gettin' fucked up with my twin Got a Backwood full of 'Za and a bankroll full of bands All that, all that Twitter typin', bitches see me and ain't do nothin' (Weak ass) Crop top with some bikers shorts, I'm showin' off my moose knuckle (Woo) I'm feelin' good today (Yeah) I'm outsidе with your bae (Uh-huh) Got a brown-skin nigga with dreads (Okay) And a black-ass nigga with waves (Lеt's go, ayy) He gon' drop that neck (Ayy) He love the way I sex (Ayy) Fake nails, bitches pressed (Ayy) So high, I'm damn-near wrecked (Ayy) I keep this pussy fresh (Ayy) Yeezy shirt, I'm wet (Ayy) Who want smoke? Say what? (Ayy) Ho, get that off your chest (The fuck?)",1.0,269,"{'neg': 0.191, 'neu': 0.68, 'pos': 0.13, 'compound': -0.9773}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033ZaceOzIAFXh6U7YdNqu,Modern Woman,28.0,Going Through It,2024-01-19,249627.0,Eliza McLamb,True,30,5jy9tglmQRLmTmcqz2qyUa,gen z singer-songwriter,40384,38," I feel like a modern woman I get up late, I'm always saying ""Man, I gotta hit the DMV"" Always bills I'm paying I feel like shit in the afternoon 2pm is a wormhole into buying clothes on Instagram And standing in front of my fridge eating deli ham  If I could choose to be Free of modernity What would it make of me?  I want something to feel I want anything that's real I'll take whatever will hit me Just hit me hard, hit me hard, hit me hard I don't wanna be numb anymore I can't check out of what I am made for I waited forever to want it again And I want it, want it, want it, want it again  I feel like a modern woman An effortless, beautiful mess I'm crying in a way that's not pathetic You just wouldn't get it They love me when I am miserable 'Cause I'm super marketable Sad girl sings a simple song And all the others sing along",1.0,170,"{'neg': 0.097, 'neu': 0.721, 'pos': 0.182, 'compound': 0.9222}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fVNq2mSVupgHjcrVySEEx,Company Culture,43.0,Company Culture,2024-09-17,182066.0,Lambrini Girls,True,31,6VR4TJ20WGiho2xZWMuuWb,,36730,46,"Verse Palatable, unthreatening, 'cause all men know better than me The glass ceiling ahead of me, so I’ll take a backseat Smile and ignore that my boss wants to fuck me The wandering eyes at all times in the office  Blondes have more fun in company culture Pretend that I know how to use a computer Harassed in the workplace My cold resting bitch face When will I learn that men just do it better? (Don’t touch mе) Verse Palatable, unthreatening, 'causе all men know better than me Yet human resources say I’m asking for it Look over my shoulder Indecent exposure My coworkers say I’ve got no sense of humour Smile and ignore that my boss wants to fuck me The wandering eyes at all times in the office Day on the job looking hot playing dumb When will I learn that men just do it better?",1.0,148,"{'neg': 0.142, 'neu': 0.692, 'pos': 0.166, 'compound': 0.5351}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nZSaYyR4zXERWxRg0qlXG,Always and Forever (feat. Hannah Diamond),30.0,SOPHIE,2024-09-25,290127.0,SOPHIE,False,32,5a2w2tgpLwv26BYJf2qYwu,"art pop, bubblegum bass, deconstructed club, escape room, hyperpop, proto-hyperpop, transpop",544479,58," Everything's moving away Farther and farther away Tracing a light in the sky Tell me if you see it too Sometimes I just wanna fly Into the skies, into the light Transcending time  For always and forever Forever and for always we'll be shining together And as the years go by you'll still be by my side For always and forever Forever and for always we'll be shining together And as the years go by you'll still be by my side  For always and forever Forever and for always we'll be shining together And as the years go by you'll still be by my side For always and forever Forever and for always we'll be shining together And as the years go by you'll still be by my side Post- (For always and forever) (Forever and for always)  Everything's moving away Farther and farther away Tracing a light in the sky Tell me if you see it too Sometimes I just wanna fly Into the skies, into the light Transcending time  For always and forever Forever and for always we'll be shining together And as the years go by you'll still be by my side For always and forever Forever and for always we'll be shining together And as the years go by you'll still be by my side  Transcending time (For always and forever)",2.0,225,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18WFFUIsewmA8g31KAeo3e,The Prophecy,76.0,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,249807.0,Taylor Swift,False,33,06HL4z0CvFAxyc27GXpf02,pop,128001442,100," Two, one, two, three, four  Hand on the throttle Thought I caught lightning in a bottle Oh, but it's gone again And it was written I got cursed like Eve got bitten Oh, was it punishment? Pad around when I get home I guess a lesser woman would've lost hope A greater woman wouldn't beg But I looked to the sky and said  ""Please I've been on my knees Change the prophecy Don't want money Just someone who wants my company Let it once be me Who do I have to speak to About if they can redo the prophеcy?""  Cards on the table Mine play out likе fools in a fable Oh, it was sinking in (Sinking in, oh) Slow is the quicksand Poison blood from the wound of the pricked hand Oh, still I dream of him",1.0,139,"{'neg': 0.115, 'neu': 0.734, 'pos': 0.151, 'compound': 0.7292}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1rrV4ymf3Tp3xuLgB4zCRN,Fisherrr - Remix,57.0,Fisherrr (Remix),2024-04-26,235354.0,Cash Cobain,True,34,2R0CFyeMDiRbfkhkIMbyl1,jersey club,133964,65," Cash Cobain & Bay Swag Got an attitude, but you bad as shit, so I ain't mad at you And you tatted too, what I gotta do to be havin' you? I play the avenue, top-five slizzy and a savage too And your ass fat, know you eat your rice and your cabbage too She a savage too, I'm a savage too, it's compatible She was talkin' practice, had to cut her off, got a badder boo I ain't chicken tender, if you fuck my brother, I ain't mad at you Fuckin' in the kitchen, we ain't even make it to the master room Met her in the trenches, swear she suck it different and she tatted too  Cash Cobain & Bay Swag And she independent, swear this bitch is different and she nasty too Yeah, my body different, when I'm off a yidda, I'm an animal And her body different, I'ma eat on that bitch like I'm Hannibal I'ma act a fool, I get active too, I'ma eat that pussy like an edible For sure, tss I'm off a Percocet, but lil' mami be poppin' that Adderall For sure, tss That pussy be perfect wet, when you in it, it feel like it's grabbing you For sure, tss I know they mad at you, but I had to do what I had to do For sure, tss She got an attitude, when she suck the dick, it's like she mad at you For sure  Ice Spice Got an attitude, but I'm feelin' lit, so I ain't mad at you And I'm tatted too and it's fatter too, I'm your baddest boo So what you 'bout to do? Top-one baddie and the jatty move And my ass fat 'cause I eat my oats and my vegetables And my pussy fat, and it's creamy, ooh, taste like Danimals I'm a baddie, so I know them other bitches ain't impressin' you And I been a baddie since a youngin, nigga, this ain't nothin' new Why these niggas in my face? Oh, because I'm rich and my money blue I don't care what niggas say 'cause I'm really paid, I'm untouchable Makin' bitches wanna hate, she see me and she get uncomfortable Make her nigga want a plate, say I'm pretty and sexy and munchable I don't wanna rush with you, got a crush on you, wanna bust on you Nigga got me in a mood, you don't fuck with me, then you fuck with who? And I brought a baddie too, she a wetty, ooh, givin' Betty Boop I ain't callin' you my boo, nigga, what? You thought I was feelin' you? For sure Interlude Cash Cobain, Bay Swag & Ice Spice She blow the dick like it was a flute For sure Pussy so good, I'm never dubbin' you For sure, tss We met at the Ritz Carl', not the W For sure You gon' make a baddie fall in love with you For sure Cash Cobain & Bay Swag Got an attitude, but you bad as shit, so I ain't mad at you And you tatted too, what I gotta do to be havin' you? I play the avenue, top-five slizzy and a savage too And your ass fat, know you eat your rice and your cabbage too She a savage too, I'm a savage too, it's compatible She was talkin' practice, had to cut her off, got a badder boo I ain't chicken tender, if you fuck my brother, I ain't mad at you Fuckin' in the kitchen, we ain't even make it to the master room Met her in the trenches, swear she suck it different and she tatted too",3.0,612,"{'neg': 0.195, 'neu': 0.662, 'pos': 0.143, 'compound': -0.9946}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38tXZcL1gZRfbqfOG0VMTH,How Sweet,77.0,How Sweet,2024-05-24,219026.0,NewJeans,False,35,6HvZYsbFfjnjFrWF950C9d,"k-pop, k-pop girl group",9749710,82,"뉴진스 ""How Sweet"" 가사  Haerin,  Danielle  &  Minji  All I know is now 알게 됐어 나 (I know) 그동안 맨날 always up and down (No more) 생각 또 생각 spinnin' 'round and 'round Changing my mind 수상해서 그렇지 이런 헛소리  (No more) How it's supposed to be  그만해  'cause it's clear (It's simple)  It's like biting an apple Refrain Danielle Toxic lover, you're no better 거기 숨지 말고 얼른 나와 You little demon in my storyline Don't knock on my door, I'll see you out  Hanni,  Minji ,  Hyein  &  Danielle  And don't you know how sweet it tastes? (How sweet it tastes) Yeah, don't you know how sweet it tastes? (How sweet it tastes) Yeah, don't you know how sweet it tastes? Now that I'm without you 나 더는 묻지 않을래  (How sweet it tastes) 알려주지  않아도  돼  (How sweet it tastes) Wow, don't you know how sweet it tastes? Now that I'm without you",1.0,156,"{'neg': 0.013, 'neu': 0.747, 'pos': 0.24, 'compound': 0.991}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
